created_at,id,id_str,text,full_text,truncated,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,favorited_by,retweeted,scopes,lang,possibly_sensitive,display_text_width,display_text_range,retweeted_status,quoted_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,quote_count,timestamp_ms,reply_count,filter_level,metadata,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
2023-02-04T15:12:11Z,1621889358826545200,1621889358826545159,🔜 #RCDMallorcaRealMadrid https://t.co/EHhqdmNidk,🔜 #RCDMallorcaRealMadrid https://t.co/EHhqdmNidk,FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,181,2726,FALSE,NA,FALSE,NA,und,FALSE,NA,24,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-04T14:43:00Z,1621882018404393e3,1621882018404392961,🙌 ¡GRANDES! 🙌 https://t.co/Ori5w1YQ8K,🙌 ¡GRANDES! 🙌 https://t.co/Ori5w1YQ8K,FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,145,2927,FALSE,NA,FALSE,NA,en,FALSE,NA,13,NA,,1621874969314529300,1621874969314529280,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-04T14:24:23Z,1621877331265572900,1621877331265572864,🎥⚽ 𝙀𝙉 𝘿𝙄𝙍𝙀𝘾𝙏𝙊 | ¡Último entrenamiento antes del #RCDMallorcaRealMadrid!   https://t.co/khIFlPY2ny,🎥⚽ 𝙀𝙉 𝘿𝙄𝙍𝙀𝘾𝙏𝙊 | ¡Último entrenamiento antes del #RCDMallorcaRealMadrid!   https://t.co/khIFlPY2ny,FALSE,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,131,1807,FALSE,NA,FALSE,NA,es,FALSE,NA,97,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-04T13:20:59Z,1621861375935914e3,1621861375935913984,"💬 @MrAncelotti: ""El @RCD_Mallorca es muy sólido atrás y una llave del partido va a ser manejar bien el balón"".
#RCDMallorcaRealMadrid https://t.co/JT0ZlECgPI","💬 @MrAncelotti: ""El @RCD_Mallorca es muy sólido atrás y una llave del partido va a ser manejar bien el balón"".
#RCDMallorcaRealMadrid https://t.co/JT0ZlECgPI",FALSE,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,125,1673,FALSE,NA,FALSE,NA,es,FALSE,NA,133,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-04T12:52:47Z,1621854278951358500,1621854278951358466,🔴🎙️ 𝙀𝙉 𝘿𝙄𝙍𝙀𝘾𝙏𝙊 | ¡La rueda de prensa de @MrAncelotti previa al #RCDMallorcaRealMadrid!  https://t.co/pJYXNOzx7q,🔴🎙️ 𝙀𝙉 𝘿𝙄𝙍𝙀𝘾𝙏𝙊 | ¡La rueda de prensa de @MrAncelotti previa al #RCDMallorcaRealMadrid!  https://t.co/pJYXNOzx7q,FALSE,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,131,1833,FALSE,NA,FALSE,NA,es,FALSE,NA,111,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-04T12:30:00Z,1621848544910147600,1621848544910147584,⚡ #RCDMallorcaRealMadrid ⚡ https://t.co/qzxOSVPGpg,⚡ #RCDMallorcaRealMadrid ⚡ https://t.co/qzxOSVPGpg,FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,218,3860,FALSE,NA,FALSE,NA,und,FALSE,NA,26,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-04T11:30:00Z,1621833446703210500,1621833446703210496,"🦿🔁 ¡IMPARABLE! 
☄️ @Ronaldo
🆚 @RCD_Mallorca
🏆 @LaLiga 2002/03 
@futbolmahou | #ElSaborQueNosUne https://t.co/beBGqxyiPF","🦿🔁 ¡IMPARABLE! 
☄️ @Ronaldo
🆚 @RCD_Mallorca
🏆 @LaLiga 2002/03 
@futbolmahou | #ElSaborQueNosUne https://t.co/beBGqxyiPF",FALSE,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,170,2437,FALSE,NA,FALSE,NA,es,FALSE,NA,95,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-04T10:30:00Z,1621818345661112300,1621818345661112320,"💪 ¡A POR TODO! 💪 
#RCDMallorcaRealMadrid https://t.co/8LX56SoE02","💪 ¡A POR TODO! 💪 
#RCDMallorcaRealMadrid https://t.co/8LX56SoE02",FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,274,6504,FALSE,NA,FALSE,NA,es,FALSE,NA,40,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-04T09:30:00Z,1621803248071118800,1621803248071118848,😃🤍 https://t.co/HJNDmwyXph,😃🤍 https://t.co/HJNDmwyXph,FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,591,17622,FALSE,NA,FALSE,NA,und,FALSE,NA,2,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-04T07:00:00Z,1621765499968458800,1621765499968458758,"☀️🇧🇷 ¡Buen finde, #Madridistas! 
🔀 @realmadridpt https://t.co/M4K8lkoV9t","☀️🇧🇷 ¡Buen finde, #Madridistas! 
🔀 @realmadridpt https://t.co/M4K8lkoV9t",FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,232,4933,FALSE,NA,FALSE,NA,es,FALSE,NA,48,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T19:00:02Z,1621584311357956e3,1621584311357956098,"🧤 @AndreyLunin13 
🥅 #RMCity https://t.co/i8kPIFXxcS","🧤 @AndreyLunin13 
🥅 #RMCity https://t.co/i8kPIFXxcS",FALSE,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,212,3858,FALSE,NA,FALSE,NA,und,FALSE,NA,27,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T18:00:02Z,1621569212585242600,1621569212585242626,"🇧🇷💫 ¡2️⃣0️⃣0️⃣ partidos llenos de magia y fantasía!
@ViniJr | #RealFootball https://t.co/ra6bXdfR0Q","🇧🇷💫 ¡2️⃣0️⃣0️⃣ partidos llenos de magia y fantasía!
@ViniJr | #RealFootball https://t.co/ra6bXdfR0Q",FALSE,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1053,10404,FALSE,NA,FALSE,NA,es,FALSE,NA,75,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T17:00:00Z,1621554104538632200,1621554104538632193,"⚽ ➕ 🧤
🌱 #RMCity https://t.co/QGBXKNyMI5","⚽ ➕ 🧤
🌱 #RMCity https://t.co/QGBXKNyMI5",FALSE,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,157,2343,FALSE,NA,FALSE,NA,und,FALSE,NA,15,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T16:00:02Z,1621539014548357e3,1621539014548357127,#NuevaFotoDeCover https://t.co/KcKTaT9GhL,#NuevaFotoDeCover https://t.co/KcKTaT9GhL,FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,246,5255,FALSE,NA,FALSE,NA,qme,FALSE,NA,17,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T15:48:55Z,1621536216918200300,1621536216918200332,🤍 https://t.co/yY4gOjOxfW,🤍 https://t.co/yY4gOjOxfW,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,372,6597,FALSE,NA,FALSE,NA,art,FALSE,NA,1,NA,,1621526674973024300,1621526674973024257,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T15:00:03Z,1621523919663407e3,1621523919663407105,"🧤 @thibautcourtois 🧤
🔝1⃣5⃣0⃣ partidos en @LaLiga con el #RealMadrid🔝
#RealFootball https://t.co/PKDbjHCzOJ","🧤 @thibautcourtois 🧤
🔝1⃣5⃣0⃣ partidos en @LaLiga con el #RealMadrid🔝
#RealFootball https://t.co/PKDbjHCzOJ",FALSE,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,491,8163,FALSE,NA,FALSE,NA,en,FALSE,NA,82,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T14:00:02Z,1621508815043629e3,1621508815043629056,"👉 2️⃣0️⃣0️⃣ 👈
👕 @ViniJr
🤍 #RealFootball https://t.co/VXABkw223U","👉 2️⃣0️⃣0️⃣ 👈
👕 @ViniJr
🤍 #RealFootball https://t.co/VXABkw223U",FALSE,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1012,18221,FALSE,NA,FALSE,NA,und,FALSE,NA,39,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T13:03:08Z,1621494498143395800,1621494498143395840,🙌 ¡BIENVENIDOS! 🇧🇷🇵🇹 https://t.co/K3jd6RqLal,🙌 ¡BIENVENIDOS! 🇧🇷🇵🇹 https://t.co/K3jd6RqLal,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,349,7356,FALSE,NA,FALSE,NA,es,FALSE,NA,20,NA,,1621493958479343600,1621493958479343619,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T12:15:28Z,162148250108339e4,1621482501083389958,@DjMaRiiO 🔜,@DjMaRiiO 🔜,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1621455998647951400,1621455998647951362,202535200,202535200,DjMaRiiO,,,,NA,FALSE,54,5405,FALSE,NA,FALSE,NA,und,NA,NA,11,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T12:00:00Z,1621478607934865400,1621478607934865408,"🦵 @nachofi1990
🦵 @vinijr
#RMCity https://t.co/YSo7s2WY5c","🦵 @nachofi1990
🦵 @vinijr
#RMCity https://t.co/YSo7s2WY5c",FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,191,3502,FALSE,NA,FALSE,NA,und,FALSE,NA,32,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T11:30:00Z,1621471058485444600,1621471058485444608,"🏃 🏃 🏃 🏃 🏃
#RMCity https://t.co/QtXR2apCCR","🏃 🏃 🏃 🏃 🏃
#RMCity https://t.co/QtXR2apCCR",FALSE,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,224,4985,FALSE,NA,FALSE,NA,und,FALSE,NA,17,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T10:30:00Z,1621455959137689600,1621455959137689602,"🚀 ¡@MarcoAsensio10 solo marca GOLAZOS!
🆚 @ValenciaCF
@LaLiga | #LaLigaHighlights https://t.co/brttOAMnUq","🚀 ¡@MarcoAsensio10 solo marca GOLAZOS!
🆚 @ValenciaCF
@LaLiga | #LaLigaHighlights https://t.co/brttOAMnUq",FALSE,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,503,6169,FALSE,NA,FALSE,NA,es,FALSE,NA,80,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T09:30:00Z,1621440860498919400,1621440860498919426,"🍽️ ¡La especialidad de la casa!
👌 @ViniJr
@LaLiga | #LaLigaHighlights https://t.co/7l0A8igSdz","🍽️ ¡La especialidad de la casa!
👌 @ViniJr
@LaLiga | #LaLigaHighlights https://t.co/7l0A8igSdz",FALSE,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,906,11438,FALSE,NA,FALSE,NA,es,FALSE,NA,69,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T09:00:02Z,1621433319287136300,1621433319287136259,"✌
⚽ @vinijr
⚽ @marcoasensio10 https://t.co/NWPNvNr5KE","✌
⚽ @vinijr
⚽ @marcoasensio10 https://t.co/NWPNvNr5KE",FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,370,8981,FALSE,NA,FALSE,NA,und,FALSE,NA,29,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T08:00:00Z,1621418212251553800,1621418212251553793,👀🇵🇹🇧🇷,👀🇵🇹🇧🇷,FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2538,69684,FALSE,NA,FALSE,NA,art,NA,NA,5,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T07:00:00Z,1621403111696003e3,1621403111696003072,"☀ ¡Muy buenos días, #Madridistas! ☀ https://t.co/bBl8RHwDcY","☀ ¡Muy buenos días, #Madridistas! ☀ https://t.co/bBl8RHwDcY",FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,496,9974,FALSE,NA,FALSE,NA,es,FALSE,NA,35,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T00:30:00Z,1621304965019975700,1621304965019975685,"😊🤍 ¡Buenas noches, #Madridistas! https://t.co/VVcwsHdp2e","😊🤍 ¡Buenas noches, #Madridistas! https://t.co/VVcwsHdp2e",FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,414,7259,FALSE,NA,FALSE,NA,es,FALSE,NA,32,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T00:15:00Z,1621301187965321200,1621301187965321216,"👔 @MrAncelotti 👔
🤩 ¡1⃣5⃣0⃣ victorias con el #RealMadrid! https://t.co/k4fC4TTSYu","👔 @MrAncelotti 👔
🤩 ¡1⃣5⃣0⃣ victorias con el #RealMadrid! https://t.co/k4fC4TTSYu",FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,365,5271,FALSE,NA,FALSE,NA,en,FALSE,NA,56,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T00:05:00Z,162129867178138e4,1621298671781380099,"🗣 @DaniCeballos46: “Sin la afición no hubiéramos sacado los puntos”.
#RealMadridValencia https://t.co/KwKa6sFaZm","🗣 @DaniCeballos46: “Sin la afición no hubiéramos sacado los puntos”.
#RealMadridValencia https://t.co/KwKa6sFaZm",FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,264,4340,FALSE,NA,FALSE,NA,es,FALSE,NA,88,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T00:00:02Z,1621297422658846700,1621297422658846727,"🤜 ¡Está de vuelta! 🤛
✨ @atchouameni https://t.co/YwYBf9EMDT","🤜 ¡Está de vuelta! 🤛
✨ @atchouameni https://t.co/YwYBf9EMDT",FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,330,7216,FALSE,NA,FALSE,NA,es,FALSE,NA,35,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-02T23:45:00Z,1621293638465486800,1621293638465486855,"© @nachofi1990: ""Vamos a seguir peleando por @LaLiga"". 
#RealMadridValencia https://t.co/OuKI2jyjL9","© @nachofi1990: ""Vamos a seguir peleando por @LaLiga"". 
#RealMadridValencia https://t.co/OuKI2jyjL9",FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,214,3348,FALSE,NA,FALSE,NA,pt,FALSE,NA,75,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-02T23:30:00Z,1621289864804057e3,1621289864804057088,"🎙 @MrAncelotti: ""El partido ha sido bueno. Estamos teniendo una buena dinámica"". 
#RealMadridValencia https://t.co/zrFVuhK8aL","🎙 @MrAncelotti: ""El partido ha sido bueno. Estamos teniendo una buena dinámica"". 
#RealMadridValencia https://t.co/zrFVuhK8aL",FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,180,2382,FALSE,NA,FALSE,NA,es,FALSE,NA,101,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-02T23:15:00Z,1621286089028665300,1621286089028665344,"🔝 ¡@thibautcourtois, 1⃣5⃣0⃣ partidos en @LaLiga con el #RealMadrid!
⛔ ""Llevamos tres partidos con portería a cero"". https://t.co/CDxnTEcrV8","🔝 ¡@thibautcourtois, 1⃣5⃣0⃣ partidos en @LaLiga con el #RealMadrid!
⛔ ""Llevamos tres partidos con portería a cero"". https://t.co/CDxnTEcrV8",FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,287,3691,FALSE,NA,FALSE,NA,es,FALSE,NA,115,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-02T23:05:00Z,1621283572262002700,1621283572262002688,"🙌 @vinijr 🙌
¡2⃣0⃣0⃣ partidos con el #RealMadrid! 🇧🇷 https://t.co/maYuewRoeo","🙌 @vinijr 🙌
¡2⃣0⃣0⃣ partidos con el #RealMadrid! 🇧🇷 https://t.co/maYuewRoeo",FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,845,13488,FALSE,NA,FALSE,NA,en,FALSE,NA,51,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-02T22:55:00Z,1621281055524143e3,1621281055524143108,"👏 '¡MODRIC, MODRIC!' 👏 https://t.co/9zeAGICVf5","👏 '¡MODRIC, MODRIC!' 👏 https://t.co/9zeAGICVf5",FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,564,9218,FALSE,NA,FALSE,NA,ca,FALSE,NA,22,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-02T22:49:53Z,1621279768019624e3,1621279768019623938,"🕺🕺🕺🕺
#RealMadridValencia https://t.co/88DRmsi4N4","🕺🕺🕺🕺
#RealMadridValencia https://t.co/88DRmsi4N4",FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,452,7096,FALSE,NA,FALSE,NA,und,FALSE,NA,24,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-02T22:45:00Z,1621278538702917600,1621278538702917632,"✨ @marcoasensio10 🤗 @DaniCeballos46 ✨
#RealMadridValencia https://t.co/h51CGQXWJ6","✨ @marcoasensio10 🤗 @DaniCeballos46 ✨
#RealMadridValencia https://t.co/h51CGQXWJ6",FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,333,4425,FALSE,NA,FALSE,NA,und,FALSE,NA,57,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-02T22:35:00Z,1621276022531309600,1621276022531309568,"🙌 Victoria frente al Valencia en el Santiago Bernabéu.
#RealMadridValencia","🙌 Victoria frente al Valencia en el Santiago Bernabéu.
#RealMadridValencia",FALSE,,"<a href=""https://twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,258,3401,FALSE,NA,FALSE,NA,es,NA,NA,74,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-02T22:25:00Z,1621273505865126e3,1621273505865125889,"🤩 GOLEADORES 🤩
#RealMadridValencia https://t.co/gm8iRIPYhQ","🤩 GOLEADORES 🤩
#RealMadridValencia https://t.co/gm8iRIPYhQ",FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,345,4103,FALSE,NA,FALSE,NA,es,FALSE,NA,34,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-02T22:18:44Z,1621271927800168400,1621271927800168452,"🤳 ¡#Madridistas, @thibautcourtois tiene un mensaje para vosotros! 😄 https://t.co/QMzIdTh4X4","🤳 ¡#Madridistas, @thibautcourtois tiene un mensaje para vosotros! 😄 https://t.co/QMzIdTh4X4",FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,323,3706,FALSE,NA,FALSE,NA,es,FALSE,NA,67,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-02T22:15:49Z,1621271196519043e3,1621271196519043072,"😁😁😁😁
#RealMadridValencia https://t.co/TI6XmekXlm","😁😁😁😁
#RealMadridValencia https://t.co/TI6XmekXlm",FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,363,4104,FALSE,NA,FALSE,NA,und,FALSE,NA,24,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-02T22:12:27Z,1621270348267143200,1621270348267143169,"☝ ¡Para vosotros, #Madridistas! https://t.co/6jLObPqRSa","☝ ¡Para vosotros, #Madridistas! https://t.co/6jLObPqRSa",FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,811,10723,FALSE,NA,FALSE,NA,es,FALSE,NA,31,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-02T22:10:44Z,1621269916501397500,1621269916501397505,💪 ¡HALA MADRID Y NADA MÁS! 💪 https://t.co/LGmKI09z0A,💪 ¡HALA MADRID Y NADA MÁS! 💪 https://t.co/LGmKI09z0A,FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1782,18345,FALSE,NA,FALSE,NA,es,FALSE,NA,28,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-02T22:06:57Z,1621268962427240400,1621268962427240448,"⛔ @thibautcourtois ⛔
#RealMadridValencia https://t.co/TB6VjBdUXt","⛔ @thibautcourtois ⛔
#RealMadridValencia https://t.co/TB6VjBdUXt",FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,300,4542,FALSE,NA,FALSE,NA,und,FALSE,NA,40,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-02T22:02:56Z,1621267951792930800,1621267951792930818,"🗣⚽ No diga golazo, diga... ¡@marcoasensio10! https://t.co/jrRXgoHkbO","🗣⚽ No diga golazo, diga... ¡@marcoasensio10! https://t.co/jrRXgoHkbO",FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,584,6623,FALSE,NA,FALSE,NA,es,FALSE,NA,44,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-02T22:01:13Z,1621267523172765700,1621267523172765702,🔥 ¡ESTE ES MI EQUIPO! 🔥 https://t.co/gVj1jwPqXl,🔥 ¡ESTE ES MI EQUIPO! 🔥 https://t.co/gVj1jwPqXl,FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1460,12294,FALSE,NA,FALSE,NA,es,FALSE,NA,23,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-02T22:00:29Z,1621267336698237e3,1621267336698236929,➕3️⃣ https://t.co/Ef1zXKXk9S,➕3️⃣ https://t.co/Ef1zXKXk9S,FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,876,10417,FALSE,NA,FALSE,NA,und,FALSE,NA,4,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
